dataset,mean_baseline,time,regimen,H,E,J,L,M,O,Pa,R,S,U,Z,drug_number,regimen_name,incubation_time_d,inoc_size,relapse,relapse_n,DV,type,median_cfu_change,mean_cfu_change,cfu_value,cfu_sd,cfu_change_assumed,JL,JPa,JM,JZ
data516,7.74,56,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,9,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,56,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,9,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,56,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,9,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,56,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,9,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,56,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,9,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.957173365,8,14,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data516,7.74,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.957173365,1,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,42,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,15,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,14,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,17,3.931653266,15,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,Jpa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,17,3.931653266,14,15,1,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data605,7.255430602,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,1,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,12,3.939498763,4,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,12,3.939498763,4,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,12,3.939498763,4,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,12,3.939498763,4,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,12,3.939498763,1,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data605,7.301877146,112,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,12,3.939498763,7,15,1,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100O100,0,0,1,0,0,1,1,0,0,0,0,3,JOPa,13,4.663649651,15,15,1,prop relapse,3.482545399,3.527344781,4.013436037,0.562084101,3.482545399,0,1,0,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,56,J25Pa100L100+M100,0,0,1,1,1,0,1,0,0,0,0,4,JLMPa,13,4.663649651,9,15,1,prop relapse,5.328774004,5.204136965,3.649811466,0.265127583,5.328774004,1,1,1,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,42,S25Pa100L100,0,0,0,1,0,0,1,0,1,0,0,3,LPaS,13,4.663649651,8,15,1,prop relapse,5.937167394,6.029342045,2.824606386,0.366431879,5.937167394,0,0,0,0
data593,8.853948432,56,J25Pa100L100,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,4.663649651,14,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data593,8.853948432,56,J25Pa100L100,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,4.663649651,14,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data593,8.853948432,56,J25Pa100L100,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,4.663649651,14,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data593,8.853948432,56,J25Pa100L100,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,4.663649651,14,15,1,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
